tweet_id,date,country,sentiment,keyword,text,retweet_count,like_count
4946059897753813,2021-09-05,United States,positive,global warming,Breaking: communities act on global warming; stay informed.,84.0,81.0
3191793887668626,2021-07-31,Chile,neutral,heatwave,Report: latest stats on heatwave released; source in comments.,40.0,114.0
9182596599182776,2021-08-06,Portugal,negative,sustainability,Opinion: policies on sustainability face setbacks; source in comments.,30.0,127.0
8391527708565375,2023-09-24,Denmark,negative,net zero,Breaking: policies on net zero face setbacks; learn more soon.,54.0,178.0
3192013230885885,2022-02-02,Germany,negative,heatwave,Update: policies on heatwave face setbacks; details incoming.,39.0,77.0
2672067767274225,2021-04-27,Canada,positive,climate change,Update: climate change progress is promising; check the figures.,39.0,44.0
4403453492715471,2021-07-16,Argentina,negative,net zero,Heads up: policies on net zero face setbacks; stay informed.,28.0,61.0
3418994229167980,2022-03-09,Denmark,negative,fossil fuels,Update: concerns grow over fossil fuels; source in comments.,55.0,106.0
4924506858599504,2022-01-14,Germany,negative,emissions,Heads up: alarm raised about emissions; share responsibly.,57.0,40.0
1378054254458131,2021-12-06,Mexico,positive,air quality,Breaking: communities act on air quality; data attached.,22.0,158.0
6055698500519789,2023-11-05,South Africa,negative,carbon tax,Update: policies on carbon tax face setbacks; what do you think?.,14.0,144.0
6814614692073515,2023-08-07,Russia,negative,carbon tax,FYI: alarm raised about carbon tax; what do you think?.,,80.0
5588289373498236,2022-09-20,Poland,negative,wildfire,Update: wildfire impacts are worsening; details incoming.,61.0,112.0
1108991434138205,2023-12-17,Australia,negative,heatwave,FYI: policies on heatwave face setbacks; source in comments.,49.0,30.0
9034777872655401,2022-01-08,South Africa,positive,wildfire,Research: encouraging signs for wildfire; source in comments.,79.0,95.0
8477124179449044,2021-05-31,Spain,neutral,flood,Breaking: latest stats on flood released; share responsibly.,,151.0
5311092318895940,2021-10-25,Greece,neutral,net zero,Opinion: overview of net zero trends; data attached.,85.0,165.0
7461611456632923,2021-04-08,Thailand,negative,net zero,Opinion: net zero impacts are worsening; learn more soon.,44.0,78.0
8389771448053988,2023-11-09,Thailand,positive,climate change,Report: encouraging signs for climate change; source in comments.,43.0,167.0
3885989113412974,2021-08-28,Japan,neutral,global warming,Opinion: latest stats on global warming released; source in comments.,64.0,145.0
8955874534923143,2022-05-02,Colombia,positive,green transition,Research: green transition progress is promising; details incoming.,25.0,71.0
2507335392396326,2021-08-10,Norway,neutral,global warming,Reminder: experts debate global warming; data attached.,63.0,120.0
7938640481775178,2023-12-10,China,negative,net zero,Opinion: alarm raised about net zero; stay informed.,65.0,85.0
8384192651024157,2021-06-23,Japan,positive,wildfire,Breaking: wildfire progress is promising; learn more soon.,15.0,113.0
9245717088961171,2022-07-19,India,neutral,global warming,Reminder: discussion continues on global warming; share responsibly.,80.0,184.0
7674518498181727,2023-11-07,Russia,positive,heatwave,Breaking: communities act on heatwave; check the figures.,69.0,96.0
2641550299928860,2022-07-25,Netherlands,negative,wildfire,Research: wildfire impacts are worsening; stay informed.,60.0,43.0
4267608365571441,2023-09-12,Canada,neutral,emissions,FYI: experts debate emissions; stay informed.,8.0,91.0
9908771317349262,2023-09-09,Argentina,negative,climate change,Heads up: concerns grow over climate change; check the figures.,35.0,53.0
8089323181688542,2023-04-21,Peru,positive,heatwave,Research: heatwave progress is promising; details incoming.,82.0,83.0
5538549678709215,2023-03-25,Argentina,positive,fossil fuels,Breaking: new policies boost fossil fuels; what do you think?.,16.0,154.0
9620745201604313,2022-09-24,Netherlands,negative,emissions,Reminder: emissions impacts are worsening; share responsibly.,71.0,230.0
8284906808941825,2022-09-28,Canada,negative,net zero,Update: alarm raised about net zero; learn more soon.,9.0,147.0
9396442805288967,2023-06-30,Russia,negative,emissions,Update: alarm raised about emissions; what do you think?.,7.0,17.0
5391156947225029,2022-04-13,Chile,positive,sustainability,Reminder: encouraging signs for sustainability; data attached.,70.0,116.0
9181649487964858,2023-11-02,Sweden,negative,emissions,Update: policies on emissions face setbacks; what do you think?.,28.0,115.0
6665153408372234,2023-08-20,Philippines,negative,flood,Reminder: concerns grow over flood; source in comments.,35.0,71.0
4384044352256683,2022-02-14,Italy,negative,drought,Heads up: drought impacts are worsening; source in comments.,82.0,148.0
9944698269092634,2022-03-27,Mexico,negative,global warming,Breaking: alarm raised about global warming; learn more soon.,55.0,27.0
2927514515189441,2023-02-22,Colombia,neutral,emissions,Update: discussion continues on emissions; share responsibly.,40.0,134.0
7936968521286370,2023-10-08,Sweden,positive,flood,Update: communities act on flood; what do you think?.,47.0,84.0
1813085167346999,2021-04-16,Mexico,positive,emissions,Research: emissions progress is promising; share responsibly.,,152.0
9176850084647731,2021-03-17,Denmark,negative,air quality,Update: air quality impacts are worsening; data attached.,74.0,80.0
6919461724051965,2021-09-29,Australia,positive,drought,FYI: communities act on drought; stay informed.,39.0,16.0
3963169524742341,2022-04-16,Germany,positive,net zero,Reminder: communities act on net zero; details incoming.,102.0,147.0
5589393780804807,2021-06-28,Chile,negative,net zero,Research: alarm raised about net zero; source in comments.,23.0,49.0
9451238075290566,2022-07-23,Nigeria,neutral,air quality,Opinion: discussion continues on air quality; learn more soon.,37.0,63.0
3988522466853333,2022-08-16,New Zealand,positive,net zero,Breaking: communities act on net zero; what do you think?.,30.0,104.0
8558901249730197,2023-11-08,Italy,positive,wildfire,Research: wildfire progress is promising; source in comments.,33.0,36.0
2523624774370253,2023-03-28,Russia,negative,carbon tax,FYI: alarm raised about carbon tax; what do you think?.,55.0,46.0
6299121576732197,2021-10-02,Brazil,neutral,carbon tax,Reminder: discussion continues on carbon tax; check the figures.,85.0,117.0
3273641492926515,2023-05-12,Mexico,negative,wildfire,Opinion: concerns grow over wildfire; check the figures.,44.0,30.0
4517292817182073,2023-06-02,Chile,positive,air quality,Breaking: air quality progress is promising; data attached.,10.0,100.0
6440718302033395,2023-01-15,Denmark,positive,climate change,Opinion: encouraging signs for climate change; share responsibly.,13.0,93.0
2523542327708213,2023-01-11,Ireland,negative,air quality,Heads up: concerns grow over air quality; check the figures.,38.0,113.0
6033588150632270,2021-12-06,Sweden,positive,heatwave,Research: communities act on heatwave; what do you think?.,50.0,60.0
3538722367416176,2023-02-25,Singapore,positive,emissions,Reminder: emissions progress is promising; what do you think?.,70.0,36.0
8083922278844146,2021-05-28,Chile,negative,green transition,FYI: alarm raised about green transition; share responsibly.,84.0,101.0
2370504531600456,2022-11-21,Vietnam,negative,green transition,Heads up: concerns grow over green transition; check the figures.,68.0,96.0
1737621481063478,2023-10-06,Portugal,positive,heatwave,Update: communities act on heatwave; source in comments.,15.0,76.0
6208490821151572,2023-11-30,Spain,positive,carbon tax,Update: communities act on carbon tax; source in comments.,61.0,27.0
5738610989026636,2021-11-23,United States,negative,climate change,FYI: climate change impacts are worsening; check the figures.,88.0,229.0
4462849415424608,2021-12-31,Mexico,neutral,renewable energy,Opinion: experts debate renewable energy; data attached.,51.0,86.0
9429860709858119,2022-11-09,United Arab Emirates,negative,wildfire,Heads up: concerns grow over wildfire; details incoming.,55.0,54.0
8902197361281334,2022-03-13,Singapore,negative,global warming,FYI: policies on global warming face setbacks; check the figures.,41.0,61.0
3604794547455965,2023-03-12,Argentina,negative,emissions,Opinion: emissions impacts are worsening; source in comments.,61.0,20.0
1583243249911807,2021-08-11,Spain,neutral,climate change,Report: experts debate climate change; learn more soon.,43.0,152.0
4975512079463040,2021-07-05,Pakistan,negative,heatwave,Reminder: heatwave impacts are worsening; learn more soon.,7.0,26.0
5373724037676793,2021-02-25,Spain,neutral,net zero,Opinion: latest stats on net zero released; source in comments.,12.0,84.0
9214658691205171,2022-05-30,Chile,positive,air quality,Report: air quality progress is promising; share responsibly.,20.0,45.0
7784330494467669,2021-08-22,Ireland,neutral,flood,Opinion: latest stats on flood released; data attached.,76.0,145.0
5303408959077998,2021-11-24,Sweden,positive,wildfire,Heads up: new policies boost wildfire; stay informed.,42.0,89.0
2429723955769263,2023-09-30,Japan,neutral,green transition,Heads up: discussion continues on green transition; check the figures.,3.0,108.0
7425795270157650,2023-06-11,Japan,neutral,carbon tax,Opinion: experts debate carbon tax; stay informed.,42.0,69.0
7271521411784879,2023-07-09,China,neutral,climate change,Opinion: overview of climate change trends; what do you think?.,83.0,27.0
3226082913718905,2022-10-12,Brazil,negative,air quality,Research: air quality impacts are worsening; stay informed.,41.0,148.0
2760572715540225,2021-05-04,Indonesia,negative,net zero,Breaking: alarm raised about net zero; learn more soon.,35.0,94.0
8899633050800365,2023-03-29,China,neutral,heatwave,Report: overview of heatwave trends; share responsibly.,59.0,85.0
2611138155062664,2022-10-24,United Arab Emirates,positive,renewable energy,Opinion: new policies boost renewable energy; source in comments.,20.0,94.0
5325753102687397,2023-09-23,Indonesia,positive,global warming,Research: encouraging signs for global warming; learn more soon.,65.0,45.0
3796232559600086,2022-06-09,Pakistan,negative,fossil fuels,Research: concerns grow over fossil fuels; what do you think?.,40.0,36.0
8628105660141495,2021-07-09,Norway,positive,carbon tax,Opinion: encouraging signs for carbon tax; check the figures.,78.0,141.0
4512233782378015,2022-10-14,Argentina,positive,fossil fuels,FYI: communities act on fossil fuels; stay informed.,54.0,57.0
5849753535561837,2022-05-15,Italy,negative,emissions,Report: emissions impacts are worsening; data attached.,75.0,16.0
4248871901154262,2022-12-23,United States,neutral,emissions,Breaking: latest stats on emissions released; stay informed.,22.0,116.0
4938776965372367,2022-02-16,United Kingdom,positive,carbon tax,Opinion: carbon tax progress is promising; share responsibly.,80.0,88.0
5132917913606404,2021-12-02,United Arab Emirates,negative,climate change,Report: alarm raised about climate change; learn more soon.,55.0,153.0
7334264768162009,2021-05-17,Germany,negative,renewable energy,Update: renewable energy impacts are worsening; source in comments.,56.0,109.0
1646510870932140,2023-11-19,Sweden,positive,drought,Breaking: drought progress is promising; stay informed.,7.0,104.0
5619491108205230,2023-04-07,Sweden,neutral,fossil fuels,Breaking: overview of fossil fuels trends; stay informed.,15.0,121.0
1569465324343035,2022-05-26,Turkey,neutral,drought,Reminder: overview of drought trends; learn more soon.,77.0,144.0
6974147383992897,2021-09-14,Singapore,neutral,climate change,Research: discussion continues on climate change; share responsibly.,40.0,101.0
1033398964224926,2022-11-19,Ireland,neutral,carbon tax,Opinion: overview of carbon tax trends; data attached.,24.0,122.0
8800178174502658,2022-03-28,Indonesia,negative,net zero,FYI: alarm raised about net zero; check the figures.,49.0,
7359434039524818,2022-11-27,Australia,positive,sustainability,Breaking: communities act on sustainability; stay informed.,48.0,96.0
4479729829377669,2021-04-09,Denmark,neutral,renewable energy,FYI: overview of renewable energy trends; details incoming.,93.0,55.0
3435849675709029,2021-07-21,Australia,positive,drought,FYI: new policies boost drought; check the figures.,62.0,13.0
1779307508438127,2023-03-16,Russia,positive,carbon tax,Opinion: communities act on carbon tax; stay informed.,68.0,131.0
4355027721291978,2021-03-09,Germany,negative,sustainability,FYI: concerns grow over sustainability; learn more soon.,73.0,40.0
3241021612152286,2023-01-12,India,positive,carbon tax,Opinion: carbon tax progress is promising; data attached.,48.0,64.0
5786194872504048,2022-03-27,Portugal,neutral,sustainability,FYI: overview of sustainability trends; details incoming.,31.0,139.0
9364892654644905,2021-01-04,Egypt,neutral,carbon tax,Update: experts debate carbon tax; details incoming.,48.0,56.0
